folio,carbono_arboles_tpha,date_distance,measurement_date,veg_type_id,veg_type,type_code,ecosystem,num_pixels,num_masked_pixels,elev_mean,slope_mean,vcf_mean,hh_mean,hv_mean,lsmask_mean,lsmask_min,lsmask_max,num_images
50048,12.1243492346420251,-773,2005-08-17,25,Selva mediana subcaducifolia,TDF,Selvas,466.0000000000000000,466.0000000000000000,24.8326180257510740,1.30686695278969970000,68.3454935622317700,0.06525641446013328000,0.02195030531121636500,0.00000000000000000000,0,0,1
49590,5.7608132338915209,499,2009-02-09,25,Selva mediana subcaducifolia,TDF,Selvas,401.0000000000000000,401.0000000000000000,21.7630922693266840,0.80299251870324180000,56.8379052369077300,0.06115026348219801400,0.02010771206239862000,0.00000000000000000000,0,0,1
59144,13.7037428272120331,-828,2005-06-23,25,Selva mediana subcaducifolia,TDF,Selvas,87.0000000000000000,87.0000000000000000,50.4827586206896600,7.5287356321839080,75.3563218390804600,0.06248548694818191000,0.02223223123384513600,0.00000000000000000000,0,0,1
28544,10.6725366730772238,-941,2005-03-02,36,Bosque de pino,CF,Bosques,29.0000000000000000,29.0000000000000000,1564.2068965517242000,17.5172413793103450,36.2068965517241350,0.07206652046347690000,0.02366146502743938000,0.00000000000000000000,0,0,1
71979,85.8363431680660444,-299,2006-12-04,39,Bosque de encino-pino,CBF,Bosques,109.0000000000000000,109.0000000000000000,759.9931179775281000,35.1273876404494350,51.8306179775280900,0.10368104183724807000,0.03034960225484077500,0.00000000000000000000,0,0,2
76007,34.4761039448379380,492,2009-02-02,38,Bosque de encino,BF,Bosques,273.0000000000000000,273.0000000000000000,1787.8573340963437500,19.7929448793149250,54.3227533773426825,0.10576956104426857000,0.03656663964826998800,0.00000000000000000000,0,0,2
23271,26.6466552214769298,-830,2005-06-21,37,Bosque de pino-encino,CBF,Bosques,159.0000000000000000,159.0000000000000000,2065.1572327044023000,25.2201257861635200,25.6477987421383630,0.13735715132778364000,0.02467743786464029700,0.00000000000000000000,0,0,1
13363,12.2230486107853714,-855,2005-05-27,38,Bosque de encino,BF,Bosques,31.0000000000000000,31.0000000000000000,1906.5483870967741000,10.4193548387096780,10.9032258064516120,0.05520155897575551000,0.00949331887446193700,0.00000000000000000000,0,0,1
29066,64.3229791891427053,530,2009-03-12,37,Bosque de pino-encino,CBF,Bosques,169.0000000000000000,169.0000000000000000,2524.9881656804732000,13.2071005917159760,43.3254437869822500,0.20566757039564948000,0.04149170200631207000,0.00000000000000000000,0,0,1
64265,34.3306073142892881,-879,2005-05-03,26,Selva mediana subperennifolia,THF,Selvas,65.0000000000000000,65.0000000000000000,72.2769230769230800,4.2153846153846155,78.5692307692307700,0.11175411317757247000,0.02804472885028771000,0.00000000000000000000,0,0,1
8212,30.4912397391997748,-733,2005-09-26,37,Bosque de pino-encino,CBF,Bosques,147.0000000000000000,147.0000000000000000,2159.8163265306120000,28.2721088435374130,42.3809523809523800,0.05500731116857854000,0.02252545338296475800,0.00000000000000000000,0,0,1
47599,2.5220771455821880,-261,2007-01-11,25,Selva mediana subcaducifolia,TDF,Selvas,20.0000000000000000,20.0000000000000000,191.1000000000000000,12.3000000000000000,55.4500000000000000,0.08792717867275684000,0.01898771377824987800,0.00000000000000000000,0,0,1
65195,1.9940553809590819,479,2009-01-20,27,Selva baja caducifolia,TDF,Selvas,53.0000000000000000,53.0000000000000000,1050.2641509433963000,14.4339622641509440,36.0188679245283000,0.10689940655236077000,0.02843912129730927000,0.00000000000000000000,0,0,1
12426,2.6945510264709101,603,2009-05-24,37,Bosque de pino-encino,CBF,Bosques,26.0000000000000000,26.0000000000000000,2073.2857142857142000,3.8571428571428572,0.82440476190476185000,0.05696036500070565000,0.01038788283547144050,0.00000000000000000000,0,0,2
50566,15.2840384633425583,-264,2007-01-08,38,Bosque de encino,BF,Bosques,65.0000000000000000,65.0000000000000000,1977.4923076923078000,22.7538461538461550,21.5076923076923100,0.04507528516952261000,0.01143256928603496800,0.00000000000000000000,0,0,1
70931,17.0007941585752928,885,2010-03-02,38,Bosque de encino,BF,Bosques,113.0000000000000000,113.0000000000000000,2026.0530973451328000,46.2743362831858400,45.2212389380531000,0.11075602767915034000,0.02363335812427182000,0.00000000000000000000,0,0,1
49303,25.4600350235314352,14,2007-10-13,26,Selva mediana subperennifolia,THF,Selvas,153.5000000000000000,153.5000000000000000,18.3209741647241650,2.1402972027972028,39.5144959207459225,0.10635372735615692500,0.02573432008370194950,0.00000000000000000000,0,0,2
50665,4.8141789639914317,17,2007-10-16,22,Selva alta perennifolia,THF,Selvas,20.0000000000000000,20.0000000000000000,550.5000000000000000,41.0500000000000000,51.2000000000000000,0.02713719822017470300,0.00864276271996318800,0.00000000000000000000,0,0,1
11553,6.6184086808324343,634,2009-06-24,39,Bosque de encino-pino,CBF,Bosques,449.5000000000000000,449.5000000000000000,2182.3938768350604000,8.2141110751295335,10.3916099956822100,0.05841411392292771000,0.01070437200547762300,0.00000000000000000000,0,0,2
55704,21.1708336538611880,-671,2005-11-27,38,Bosque de encino,BF,Bosques,76.0000000000000000,76.0000000000000000,628.4880722114764000,8.5016118633139913,47.3294648613797550,0.14524177707614036500,0.03934587533390201000,0.00000000000000000000,0,0,2
55961,24.6412370811639070,-656,2005-12-12,38,Bosque de encino,BF,Bosques,122.0000000000000000,122.0000000000000000,1739.0327868852460000,24.4672131147541000,36.7377049180327900,0.09938963816046976000,0.02143149893303828600,0.00000000000000000000,0,0,1
30911,14.4024920493456541,573,2009-04-24,37,Bosque de pino-encino,CBF,Bosques,32.0000000000000000,32.0000000000000000,2272.5625000000000000,12.6875000000000000,18.0625000000000000,0.11049835289000877000,0.01775891184630292600,0.00000000000000000000,0,0,1
40884,3.4928992917116187,533,2009-03-15,36,Bosque de pino,CF,Bosques,50.0000000000000000,50.0000000000000000,2652.7400000000000000,32.7200000000000000,27.1200000000000000,0.04612900163942765000,0.01367905094829205600,0.00000000000000000000,0,0,1
19557,7.9589518582797817,-806,2005-07-15,36,Bosque de pino,CF,Bosques,14.0000000000000000,14.0000000000000000,2132.2857142857140000,19.9285714285714270,5.0000000000000000,0.07297701712616077000,0.01538864809924729600,0.00000000000000000000,0,0,1
73030,65.5580638866738590,-537,2006-04-10,22,Selva alta perennifolia,THF,Selvas,160.0000000000000000,160.0000000000000000,281.5687500000000000,6.0312500000000000,78.0312500000000000,0.09510819349851724000,0.02888261710987362000,0.00000000000000000000,0,0,1
50041,7.6809819097205935,-1017,2004-12-16,25,Selva mediana subcaducifolia,TDF,Selvas,159.0000000000000000,159.0000000000000000,29.4968553459119500,1.52830188679245300000,80.4276729559748400,0.05747599732642147400,0.01868701961489211200,0.00000000000000000000,0,0,1
59901,6.1549668058226621,-743,2005-09-16,26,Selva mediana subperennifolia,THF,Selvas,94.5000000000000000,94.5000000000000000,11.4326991465149355,1.16376244665718345000,76.0382290184921750,0.06341361465458682000,0.01404436867630115350,0.00000000000000000000,0,0,2
47628,23.3985867379645699,-32,2007-08-28,38,Bosque de encino,BF,Bosques,75.0000000000000000,75.0000000000000000,1995.8127705627705500,30.5898268398268410,16.3668831168831160,0.11545285423034982500,0.02819116256556729000,0.00000000000000000000,0,0,2
62962,40.2239375830636209,-1005,2004-12-28,26,Selva mediana subperennifolia,THF,Selvas,36.0000000000000000,36.0000000000000000,130.4166666666666600,2.8333333333333335,80.5000000000000000,0.07054160933147353000,0.02392853834284138000,0.00000000000000000000,0,0,1
32672,19.6629593007802117,-632,2006-01-05,37,Bosque de pino-encino,CBF,Bosques,123.5000000000000000,123.5000000000000000,2236.3324210910415000,13.2538770297390985,11.2694307608100720,0.13604363065528841500,0.02244691696199489750,0.00000000000000000000,0,0,2
42436,20.6207711431117782,-158,2007-04-24,38,Bosque de encino,BF,Bosques,160.0000000000000000,160.0000000000000000,2848.7250000000000000,10.1937500000000000,27.3437500000000000,0.09706274247991427000,0.02251279286429374400,0.00000000000000000000,0,0,1
25563,33.9688276185562175,-566,2006-03-12,39,Bosque de encino-pino,CBF,Bosques,100.5000000000000000,100.5000000000000000,1662.6511375947995000,17.2679848320693380,38.8464247020585000,0.19429677353832765500,0.05359290297788250000,0.00000000000000000000,0,0,2
55959,43.6666435261191113,-618,2006-01-19,36,Bosque de pino,CF,Bosques,151.0000000000000000,151.0000000000000000,1860.5430463576158000,13.2781456953642380,45.9801324503311260,0.13985523281617910000,0.04444708289937150000,0.00000000000000000000,0,0,1
71425,2.4560649811592163,2034,2013-04-24,38,Bosque de encino,BF,Bosques,151.0000000000000000,151.0000000000000000,1780.3112582781457000,31.6490066225165560,53.4900662251655600,0.05913645810303149000,0.01800148234816881000,0.00000000000000000000,0,0,1
56175,12.8387694857482371,632,2009-06-22,26,Selva mediana subperennifolia,THF,Selvas,122.5000000000000000,122.5000000000000000,12.9760937288365160,2.5080590545848572,77.8800623052959500,0.05673239455918473500,0.01931030741683444600,0.00000000000000000000,0,0,2
8048,10.6353024688462561,-1,2007-09-28,37,Bosque de pino-encino,CBF,Bosques,238.0000000000000000,238.0000000000000000,2390.8465188470065000,10.5221729490022175,29.5905543237250550,0.11290175669400792500,0.03315878171192935200,0.00000000000000000000,0,0,2
74360,10.7346919336429163,-432,2006-07-24,38,Bosque de encino,BF,Bosques,145.5000000000000000,145.5000000000000000,2007.5766826923076500,30.4322916666666660,43.5173076923076920,0.08926731078105700000,0.02667726397475749300,0.00000000000000000000,0,0,2
65679,82.3906055631127164,-527,2006-04-20,26,Selva mediana subperennifolia,THF,Selvas,370.0000000000000000,370.0000000000000000,181.4270270270270400,4.0054054054054060,80.4432432432432400,0.09269767384428897000,0.02845456097657429000,0.00000000000000000000,0,0,1
5573,5.5945926169144894,-800,2005-07-21,42,Bosque de tascate,CF,Bosques,13.0000000000000000,13.0000000000000000,1875.0769230769230000,33.6153846153846100,5.5384615384615380,0.07942334284295649000,0.02515689927951662000,0.00000000000000000000,0,0,1
72723,27.2227624810419501,-955,2005-02-16,22,Selva alta perennifolia,THF,Selvas,20.0000000000000000,20.0000000000000000,353.4000000000000000,14.1000000000000000,67.9000000000000000,0.09671461360912997000,0.02907766827233924200,0.00000000000000000000,0,0,1
36052,29.3260457494879372,-743,2005-09-16,39,Bosque de encino-pino,CBF,Bosques,30.0000000000000000,30.0000000000000000,2004.9666666666667000,15.8666666666666670,26.5333333333333350,0.13267408417108692000,0.01837118257888613300,0.00000000000000000000,0,0,1
9492,22.1888260550057070,-873,2005-05-09,37,Bosque de pino-encino,CBF,Bosques,234.0000000000000000,234.0000000000000000,2128.2820512820513000,29.9743589743589740,9.0683760683760680,0.07278662509010907000,0.01972750368916416000,0.00000000000000000000,0,0,1
48227,10.2111683787544757,-303,2006-11-30,26,Selva mediana subperennifolia,THF,Selvas,128.0000000000000000,128.0000000000000000,14.7109375000000000,1.46875000000000000000,59.8125000000000000,0.06263019209123985000,0.01386390370862795900,0.00000000000000000000,0,0,1
61478,30.7892757946745470,-1029,2004-12-04,26,Selva mediana subperennifolia,THF,Selvas,244.0000000000000000,244.0000000000000000,28.5201571980738910,2.1330677376865107,77.5565416423743850,0.06739004694949079500,0.01926230896569015500,0.00000000000000000000,0,0,2
18791,9.8824260049720906,-806,2005-07-15,39,Bosque de encino-pino,CBF,Bosques,36.0000000000000000,36.0000000000000000,2155.2500000000000000,4.3333333333333330,7.0000000000000000,0.03048093615551172000,0.00819458076527596800,0.00000000000000000000,0,0,1
54035,21.1221991650640274,-680,2005-11-18,39,Bosque de encino-pino,CBF,Bosques,98.0000000000000000,98.0000000000000000,1711.5000000000000000,33.8367346938775500,38.3367346938775500,0.06872004606056340000,0.02154991156059066600,0.00000000000000000000,0,0,1
37769,8.9259627562268399,927,2010-04-13,27,Selva baja caducifolia,TDF,Selvas,113.0000000000000000,113.0000000000000000,933.1061946902655000,35.0796460176991100,46.8407079646017700,0.07564837686853370000,0.01670421742795573000,0.00000000000000000000,0,0,1
58675,7.1414273965320450,621,2009-06-11,29,Selva baja subperennifolia,THF,Selvas,59.0000000000000000,59.0000000000000000,51.9661016949152500,4.5254237288135600,44.0169491525423740,0.10385190288640725000,0.01914663293965189000,0.00000000000000000000,0,0,1
32421,30.7583300029707460,-629,2006-01-08,37,Bosque de pino-encino,CBF,Bosques,121.0000000000000000,121.0000000000000000,2499.3966942148760000,15.0909090909090920,35.6115702479338840,0.10370481150935004000,0.02357201029535735800,0.00000000000000000000,0,0,1
65370,37.2605727598230061,-896,2005-04-16,26,Selva mediana subperennifolia,THF,Selvas,147.0000000000000000,147.0000000000000000,113.4081632653061300,5.3809523809523810,72.7891156462585100,0.06373061529099291000,0.01124027223091460000,0.00000000000000000000,0,0,1
64622,14.3239987491595916,-704,2005-10-25,38,Bosque de encino,BF,Bosques,43.0000000000000000,43.0000000000000000,1365.3023255813953000,25.3488372093023240,32.2558139534883700,0.13303923377162785000,0.04400684933399210000,0.00000000000000000000,0,0,1
13469,2.9768595775286521,-111,2007-06-10,38,Bosque de encino,BF,Bosques,410.0000000000000000,410.0000000000000000,1905.6707317073171000,32.3804878048780500,9.9219512195121950,0.07485700237500445000,0.01838794478910192300,0.00000000000000000000,0,0,1
44754,27.9024729740294260,-31,2007-08-29,38,Bosque de encino,BF,Bosques,552.0000000000000000,552.0000000000000000,1181.9601449275362000,26.4619565217391300,49.5579710144927500,0.14737442400000264000,0.03107670333852565600,0.00000000000000000000,0,0,1
63215,12.8997710962052629,-842,2005-06-09,29,Selva baja subperennifolia,THF,Selvas,74.0000000000000000,74.0000000000000000,93.8648648648648700,1.63513513513513500000,52.5405405405405400,0.04296940847126975000,0.00964062487171021500,0.00000000000000000000,0,0,1
68889,1.0337659990305987,62,2007-11-30,38,Bosque de encino,BF,Bosques,53.0000000000000000,53.0000000000000000,1637.3018867924530000,19.5283018867924520,35.1132075471698140,0.06482581187026520000,0.02188121603107664000,0.00000000000000000000,0,0,1
41467,83.4424284441108870,555,2009-04-06,36,Bosque de pino,CF,Bosques,19.0000000000000000,19.0000000000000000,2406.7894736842104000,20.5263157894736850,36.1578947368421000,0.19118740227991396000,0.04368665860471597500,0.00000000000000000000,0,0,1
52618,24.0961638600935003,-601,2006-02-05,26,Selva mediana subperennifolia,THF,Selvas,302.0000000000000000,302.0000000000000000,25.2384105960264900,1.22185430463576150000,80.0231788079470200,0.06779853470490010000,0.02393826483112023000,0.00000000000000000000,0,0,1
25362,35.7926426818018356,-545,2006-04-02,37,Bosque de pino-encino,CBF,Bosques,233.5000000000000000,233.5000000000000000,2743.0430256192096500,17.5544408205709965,35.0911089052750975,0.10832808832259697000,0.02578799676595057600,0.00000000000000000000,0,0,2
77312,37.1685748862517004,463,2009-01-04,39,Bosque de encino-pino,CBF,Bosques,63.0000000000000000,63.0000000000000000,764.5873015873016000,11.5396825396825400,46.5238095238095260,0.07146193603305312000,0.02439461596640204700,0.00000000000000000000,0,0,1
61955,47.9889803461700830,-143,2007-05-09,26,Selva mediana subperennifolia,THF,Selvas,40.0000000000000000,40.0000000000000000,114.0750000000000000,3.7750000000000000,79.3750000000000000,0.09101170222454912000,0.03201251335144987600,0.00000000000000000000,0,0,1
53076,43.0600151977109621,-79,2007-07-12,25,Selva mediana subcaducifolia,TDF,Selvas,702.0000000000000000,702.0000000000000000,35.5598290598290600,1.31196581196581200000,79.8418803418803400,0.07729115187836057000,0.02744073506801306500,0.00000000000000000000,0,0,1
13234,4.0180875900995982,6,2007-10-05,39,Bosque de encino-pino,CBF,Bosques,121.0000000000000000,121.0000000000000000,1709.4545454545455000,42.3057851239669400,17.4380165289256200,0.05245567052424360000,0.01015997173630133600,0.00000000000000000000,0,0,1
23042,11.5960876839126288,-945,2005-02-26,42,Bosque de tascate,CF,Bosques,100.0000000000000000,100.0000000000000000,2314.1100000000000000,15.9600000000000000,14.1800000000000000,0.09278120978549043000,0.02096646534470279400,0.00000000000000000000,0,0,1
39867,45.6054918148130775,883,2010-02-28,37,Bosque de pino-encino,CBF,Bosques,105.0000000000000000,105.0000000000000000,2723.8312690548780000,4.3869092987804875,43.0745998475609750,0.22632719700719305500,0.04096312522852080000,0.00000000000000000000,0,0,2
47925,20.7030644339165377,31,2007-10-30,26,Selva mediana subperennifolia,THF,Selvas,157.0000000000000000,157.0000000000000000,355.6942675159235700,6.0955414012738850,50.7898089171974550,0.10557622640710343000,0.02099687758774401000,0.00000000000000000000,0,0,1
19291,26.4916404459246056,-766,2005-08-24,37,Bosque de pino-encino,CBF,Bosques,117.5000000000000000,117.5000000000000000,2566.8172575599581000,6.1530612244897958,34.6387978549083850,0.10236052859381010500,0.03006613196624078300,0.00000000000000000000,0,0,2
59554,108.2239792360492206,-802,2005-07-19,36,Bosque de pino,CF,Bosques,20.0000000000000000,20.0000000000000000,2549.5500000000000000,10.9500000000000000,70.5000000000000000,0.16619061308797894000,0.04768314186889563000,0.00000000000000000000,0,0,1
58855,76.0051953656362869,-779,2005-08-11,36,Bosque de pino,CF,Bosques,156.0000000000000000,156.0000000000000000,2875.9807692307690000,14.7820512820512830,61.0897435897435900,0.13536145318442652000,0.04066290601436134400,0.00000000000000000000,0,0,1
17526,32.2664767265506512,-968,2005-02-03,37,Bosque de pino-encino,CBF,Bosques,23.0000000000000000,23.0000000000000000,2192.7391304347825000,22.5217391304347800,38.6086956521739140,0.25783384111510765000,0.05439995332033135000,0.00000000000000000000,0,0,1
70482,6.0197735978860797,-842,2005-06-09,38,Bosque de encino,BF,Bosques,58.0000000000000000,58.0000000000000000,1458.3965517241380000,37.0517241379310300,34.5344827586206900,0.05108550863523347000,0.01785777122910260300,0.00000000000000000000,0,0,1
11514,6.4891994308676142,-2,2007-09-27,38,Bosque de encino,BF,Bosques,99.0000000000000000,99.0000000000000000,947.1919191919192000,70.8888888888888900,19.3030303030303050,0.05631523628925146000,0.01721670411199689400,0.00000000000000000000,0,0,1
36048,13.5135165189111434,-655,2005-12-13,37,Bosque de pino-encino,CBF,Bosques,52.0000000000000000,52.0000000000000000,2333.4230769230770000,20.8653846153846170,22.2884615384615400,0.11402224837830124000,0.02053444660897218700,0.00000000000000000000,0,0,1
42225,24.5497979580030333,-879,2005-05-03,39,Bosque de encino-pino,CBF,Bosques,16.0000000000000000,16.0000000000000000,1878.5000000000000000,42.0000000000000000,39.0000000000000000,0.65191113986309750000,0.05535852436240631000,0.00000000000000000000,0,0,1
56446,59.2542281845615023,-664,2005-12-04,25,Selva mediana subcaducifolia,TDF,Selvas,169.0000000000000000,169.0000000000000000,513.0753045404208000,6.3504983388704320,68.0760889627168700,0.11463392560732827500,0.03457816366227977500,0.00000000000000000000,0,0,2
44818,12.9834010976124584,-317,2006-11-16,37,Bosque de pino-encino,CBF,Bosques,16.0000000000000000,16.0000000000000000,2553.1250000000000000,50.4375000000000000,29.8750000000000000,0.10635124132429881000,0.02998756351675947000,0.00000000000000000000,0,0,1
25144,13.3098069640539738,595,2009-05-16,39,Bosque de encino-pino,CBF,Bosques,121.0000000000000000,121.0000000000000000,2000.3057851239669000,23.8181818181818170,2.1900826446280990,0.04256147752762150000,0.00889445684186881400,0.00000000000000000000,0,0,1
49491,13.9864034898447394,7,2007-10-06,38,Bosque de encino,BF,Bosques,148.0000000000000000,148.0000000000000000,1304.7628421447319000,29.7993063367079130,41.9189163854518175,0.11779131164082654000,0.02961978312813714550,0.00000000000000000000,0,0,2
73920,8.8881192050909205,-994,2005-01-08,36,Bosque de pino,CF,Bosques,22.0000000000000000,22.0000000000000000,1442.9090909090910000,38.5000000000000000,57.5909090909090900,0.13129330564350130000,0.04297797736894461000,0.00000000000000000000,0,0,1
40594,27.4337411073064715,-986,2005-01-16,38,Bosque de encino,BF,Bosques,46.0000000000000000,46.0000000000000000,804.7173913043479000,15.8043478260869570,60.1739130434782600,0.19272660955537550000,0.04904987277539227000,0.00000000000000000000,0,0,1
76288,14.6895814375283394,-959,2005-02-12,27,Selva baja caducifolia,TDF,Selvas,51.0000000000000000,51.0000000000000000,538.2156862745098000,34.1764705882353000,36.9215686274509800,0.09839824466725003000,0.03747863225139846000,0.00000000000000000000,0,0,1
45788,7.7597789139578154,-125,2007-05-27,27,Selva baja caducifolia,TDF,Selvas,52.0000000000000000,52.0000000000000000,819.0384615384615000,44.1057692307692300,35.8846153846153800,0.11523650597345505500,0.01594405118994817450,0.67307692307692305000,0,7,2
21086,7.5787138233500633,-624,2006-01-13,37,Bosque de pino-encino,CBF,Bosques,139.0000000000000000,139.0000000000000000,2278.9280575539570000,15.2517985611510780,8.0935251798561150,0.07969271076313207000,0.02445214986095176400,0.00000000000000000000,0,0,1
30900,36.5159212595962913,-578,2006-02-28,37,Bosque de pino-encino,CBF,Bosques,65.0000000000000000,65.0000000000000000,2745.1230769230770000,16.4923076923076900,27.9076923076923080,0.09722503239025766000,0.02490709196436784200,0.00000000000000000000,0,0,1
6978,4.6969727785856122,-779,2005-08-11,39,Bosque de encino-pino,CBF,Bosques,75.0000000000000000,75.0000000000000000,2083.9733333333334000,27.1866666666666670,18.9333333333333340,0.06233730944641262000,0.01832577058530458800,0.00000000000000000000,0,0,1
12004,0.08019538127179198524,-900,2005-04-12,38,Bosque de encino,BF,Bosques,126.0000000000000000,126.0000000000000000,1587.1349206349207000,1.88095238095238100000,2.1190476190476190,0.04573001454912625000,0.00714660473012293200,0.00000000000000000000,0,0,1
64039,6.1471828259611927,-1036,2004-11-27,25,Selva mediana subcaducifolia,TDF,Selvas,42.0000000000000000,42.0000000000000000,797.7535294117647000,29.2205882352941180,49.8141176470588225,0.07495031066896085500,0.02190985960754157950,0.00000000000000000000,0,0,2
57165,53.5958617195928514,-880,2005-05-02,26,Selva mediana subperennifolia,THF,Selvas,324.0000000000000000,324.0000000000000000,78.6851851851851900,3.5493827160493830,74.3734567901234600,0.07512892619285859000,0.02232927053958591200,0.00000000000000000000,0,0,1
50733,16.0096806291727254,-994,2005-01-08,25,Selva mediana subcaducifolia,TDF,Selvas,1153.0000000000000000,1153.0000000000000000,26.5602775368603650,1.31222896790980050000,73.1318300086730200,0.07955186709464321000,0.02739222933815417500,0.00000000000000000000,0,0,1
71211,63.4680404021451913,643,2009-07-03,37,Bosque de pino-encino,CBF,Bosques,35.0000000000000000,35.0000000000000000,1995.0000000000000000,46.6285714285714260,71.2000000000000000,0.15810452084745197000,0.04764411510919043500,0.00000000000000000000,0,0,1
65768,7.5545697265350157,481,2009-01-22,27,Selva baja caducifolia,TDF,Selvas,347.0000000000000000,347.0000000000000000,545.0673791729931000,26.8285548084317630,29.5727525486561635,0.13058545818721985000,0.03802611973210616500,0.00000000000000000000,0,0,2
77078,5.5041758681614210,-412,2006-08-13,38,Bosque de encino,BF,Bosques,8.0000000000000000,8.0000000000000000,1951.0000000000000000,53.0000000000000000,57.5000000000000000,0.11876790742591176000,0.02884461600788420400,0.00000000000000000000,0,0,1
19818,18.1470660600090686,-857,2005-05-25,39,Bosque de encino-pino,CBF,Bosques,60.0000000000000000,60.0000000000000000,2103.4666666666667000,18.8166666666666660,10.4666666666666670,0.04681184909074982000,0.01011014596655940500,0.00000000000000000000,0,0,1
40587,2.2784333223884798,772,2009-11-09,36,Bosque de pino,CF,Bosques,53.5000000000000000,53.5000000000000000,2073.8684012066364500,54.9756787330316730,46.2564102564102550,0.11862294571734584500,0.02624486250603703700,0.00000000000000000000,0,0,2
67469,10.5634940975968229,-574,2006-03-04,25,Selva mediana subcaducifolia,TDF,Selvas,31.0000000000000000,31.0000000000000000,435.4516129032258000,22.5806451612903240,53.8064516129032240,0.12042310657699014000,0.03578116764457807400,0.00000000000000000000,0,0,1
64110,44.8494751160936254,-332,2006-11-01,38,Bosque de encino,BF,Bosques,46.0000000000000000,46.0000000000000000,1328.3913043478260000,12.6739130434782620,27.8043478260869570,0.12452054665521191000,0.03762932035351482000,0.00000000000000000000,0,0,1
63686,3.8563766905889895,-850,2005-06-01,26,Selva mediana subperennifolia,THF,Selvas,70.0000000000000000,70.0000000000000000,1.51428571428571420000,1.37142857142857140000,14.1142857142857140,0.06540491274780000000,0.01703308944361169000,0.00000000000000000000,0,0,1
12434,28.9692241349656801,-906,2005-04-06,38,Bosque de encino,BF,Bosques,124.5000000000000000,124.5000000000000000,2145.5958762886597500,16.1069353327085290,17.5765229615745100,0.11189463023061000500,0.02107397093176006600,0.00000000000000000000,0,0,2
75721,74.2517273793329894,-478,2006-06-08,39,Bosque de encino-pino,CBF,Bosques,182.5000000000000000,182.5000000000000000,1916.9612394957983000,37.4747899159663850,40.7451680672268925,0.15528816909913296000,0.04729196634978196500,0.00000000000000000000,0,0,2
57677,77.7106554716450115,-826,2005-06-25,26,Selva mediana subperennifolia,THF,Selvas,355.0000000000000000,355.0000000000000000,35.7661971830985900,0.83380281690140850000,80.1154929577464800,0.07909582754309065000,0.02393094080476250000,0.00000000000000000000,0,0,1
75533,31.2329020435605172,-498,2006-05-19,39,Bosque de encino-pino,CBF,Bosques,100.0000000000000000,100.0000000000000000,1174.1900000000000000,8.2500000000000000,48.4500000000000000,0.13370762948400722000,0.03637724537703746000,0.00000000000000000000,0,0,1
60490,19.9848929749675563,-684,2005-11-14,27,Selva baja caducifolia,TDF,Selvas,166.0000000000000000,166.0000000000000000,935.6927710843373000,11.5180722891566260,44.5000000000000000,0.09445758049297509000,0.02525955458570358000,0.00000000000000000000,0,0,1
71527,19.9078100598839846,-597,2006-02-09,22,Selva alta perennifolia,THF,Selvas,68.0000000000000000,68.0000000000000000,477.1470588235294000,12.3529411764705890,75.5000000000000000,0.05630980366906976000,0.01638324975596185500,0.00000000000000000000,0,0,1
30891,16.7535172068733680,-553,2006-03-25,38,Bosque de encino,BF,Bosques,82.0000000000000000,82.0000000000000000,1747.2926829268292000,37.2560975609756100,25.8536585365853680,0.08669091819990530000,0.01676376465696993400,0.00000000000000000000,0,0,1
64482,4.4285461794643276,-785,2005-08-05,22,Selva alta perennifolia,THF,Selvas,291.0000000000000000,291.0000000000000000,410.6013745704467500,12.8419243986254300,44.9415807560137400,0.08914746259814968000,0.02495466766086612600,0.00000000000000000000,0,0,1
63974,3.1826530950482355,-894,2005-04-18,26,Selva mediana subperennifolia,THF,Selvas,14.0000000000000000,14.0000000000000000,8.8571428571428580,1.78571428571428580000,73.7142857142857100,0.09502121871207618000,0.02464590584079387000,0.00000000000000000000,0,0,1
74056,51.3759026846162265,-556,2006-03-22,36,Bosque de pino,CF,Bosques,80.0000000000000000,80.0000000000000000,1232.9750000000000000,2.8500000000000000,51.1000000000000000,0.10029307642752894000,0.02473889312367858000,0.00000000000000000000,0,0,1
57705,48.1798564660631362,-612,2006-01-25,38,Bosque de encino,BF,Bosques,299.5000000000000000,299.5000000000000000,458.5589090096132450,22.0477587748714505,53.0052257992398850,0.15273395429860875000,0.03244530093943646000,0.00000000000000000000,0,0,2
60208,64.6171996810356959,-859,2005-05-23,26,Selva mediana subperennifolia,THF,Selvas,285.0000000000000000,285.0000000000000000,19.0456140350877200,1.67368421052631590000,77.5263157894736800,0.09407273977384736000,0.01753514994856002200,0.00000000000000000000,0,0,1
71372,21.6075913504385759,-857,2005-05-25,38,Bosque de encino,BF,Bosques,25.0000000000000000,25.0000000000000000,1994.7389277389278000,33.1328671328671333,35.7999222999222997,0.16241217543410602000,0.02480828540193925867,0.00000000000000000000,0,0,3
59459,33.1939581281173288,-855,2005-05-27,26,Selva mediana subperennifolia,THF,Selvas,549.0000000000000000,549.0000000000000000,7.0619307832422590,0.99817850637522760000,78.1293260473588300,0.05989766102134646000,0.01960899329141602500,0.00000000000000000000,0,0,1
61428,17.1526034054130119,-729,2005-09-30,26,Selva mediana subperennifolia,THF,Selvas,327.0000000000000000,327.0000000000000000,68.8042813455657600,5.2905198776758410,75.1131498470948000,0.08004351368228704000,0.02416817682385908000,0.00000000000000000000,0,0,1
